ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	COGIDS	ALIGNMENT
14675	TebulUre-3588_domake-1	TebulUre		do, make	kán (kántì)	kán-	k á n			0	3319	k á n
14676	Tiranige-3588_domake-1	Tiranige		do, make	kán(ú)	kán-ú	k á n + ú			0	3319 3324	k á n + ú
14677	TogoKan-3588_domake-1	TogoKan		do, make	bìrɛ́	bìr-ɛ́	b ì r + ɛ́			0	3325 3321	b ì r + ɛ́
14678	TommoSoTongoTongo-3588_domake-1	TommoSoTongoTongo		do, make	káná	kán-á	k á n + á			0	3319 3322	k á n + á
14679	ToroTegu-3588_domake-1	ToroTegu		do, make	kárⁿú\\kárⁿá	kár-.ná	k á r + n á			0	3319 3323	k á r + n á - -
14680	YandaDom-3588_domake-1	YandaDom		do, make	kán\\kárⁿálì	kár-.nálì	k á r + n á l ì			0	3319 3323	k á r + n á l ì
14681	YornoSo-3588_domake-1	YornoSo		do, make	kárⁿá	kár-.ná	k á r + n á			0	3319 3323	k á r + n á - -
113	BankanTey-3595_dog-1	BankanTey		dog	ǹjèrûm\\ǹjèrú	ǹ-dʒè-rû-m	n + d ʒ è + r û + m	n d ʒ è r ú		1	3359 3360 3361 3362	n - - + - - d ʒ è + r û + m
114	BenTey-3595_dog-1	BenTey		dog	ìnjɛ̌m\\ìnjɛ́	ìnjɛ̌-m	ì n d ʒ ɛ̌ + m	ì n d ʒ ɛ́		1	3360 3362	ì n d ʒ ɛ̌ + m
115	Bunoge-3595_dog-1	Bunoge		dog	ʔínjɛ̀	ʔín-jɛ̀	ʔ í n + d ʒ ɛ̀			1	3363 3360	ʔ í n + - - d ʒ ɛ̀
116	DogulDomBendiely-3595_dog-1	DogulDomBendiely		dog	úŋɔ̀	úŋɔ̀	ú ŋ ɔ̀			1	3364	ú ŋ ɔ̀ -
117	DogulDomKundialang-3595_dog-1	DogulDomKundialang		dog	ùŋɔ́ŋ́ (pl ùŋɔ́ⁿ yà:)	ùŋɔ́ŋ	ù ŋ ɔ́ ŋ	ù ŋ ɔ́ ~ + j à à		1	3364	ù ŋ ɔ́ ŋ
118	DonnoSo-3595_dog-1	DonnoSo		dog	ìdú	ìdú	ì d ú			1	3365	ì d ú
119	Gourou-3595_dog-1	Gourou		dog	ìzú	ìzú	ì z ú			1	3366	ì z ú
120	JamsayDouentza-3595_dog-1	JamsayDouentza		dog	ìjú	ì-dʒ-ú	ì + d ʒ + ú			1	3367 3360 3368	ì + - - d ʒ - + ú
122	Mombo-3595_dog-1	Mombo		dog	ínjɛ̀	ínjɛ̀	í n d ʒ ɛ̀			1	3360	í n d ʒ ɛ̀
123	Najamba-3595_dog-1	Najamba		dog	ŋ̀gwɛ̌:\\ŋ̀gwɛ̀:mbó	ŋɡ-w-ɛ̀.ɛ́	ŋ ɡ + w + ɛ̀ ɛ́	ŋ ɡ w ɛ̀ ɛ̀ + m b ó		1	3359 3369 3370	ŋ ɡ - + w + ɛ̀ ɛ́
124	Nanga-3595_dog-1	Nanga		dog	nɛ̀rⁿî	nɛ̀r.-nî	n ɛ̀ r + n î			1	3371 3359	n ɛ̀ r + n - î
125	Penange-3595_dog-1	Penange		dog	ŋkɛ̀	ŋk-ɛ̀	ŋ k + ɛ̀			1	3359 3372	ŋ k - + ɛ̀
126	PergeTegu-3595_dog-1	PergeTegu		dog	ìšú	ìšú	ì š ú			1	3366	ì š ú
127	TebulUre-3595_dog-1	TebulUre		dog	ìnjɛ̌:\\ìnjɛ̀mbɔ́	ìnjɛ̀-ɛ́	ì n d ʒ ɛ̀ + ɛ́	ì n d ʒ ɛ̀ + m b ɔ́		1	3360 3372	ì n d ʒ ɛ̀ + ɛ́
128	Tiranige-3595_dog-1	Tiranige		dog	í:njɛ́ ~ í:ŋgɛ́	í.í-ŋɡ-ɛ́	í í + ŋ ɡ + ɛ́			1	3373 3359 3372	í í + ŋ ɡ - + ɛ́
129	TogoKan-3595_dog-1	TogoKan		dog	ìsí	ìsí	ì s í			1	3366	ì s í
130	TommoSoTongoTongo-3595_dog-1	TommoSoTongoTongo		dog	ìsé	ìsé	ì s é	ì s é m b e		1	3366	ì s é
133	ToroTegu-3595_dog-1	ToroTegu		dog	nènú	nènú	n è n ú			1	3374	n è n ú
134	YandaDom-3595_dog-1	YandaDom		dog	ìnjɛ̀\\mù, ǹjɛ̀\\mù	ǹ-dʒ-ɛ̀	n + d ʒ + ɛ̀	n d ʒ ɛ̀ + m ù		1	3359 3360 3372	n - - + - - d ʒ - + ɛ̀
135	YornoSo-3595_dog-1	YornoSo		dog	ìjú	ì-dʒ-ú	ì + d ʒ + ú			1	3367 3360 3368	ì + - - d ʒ - + ú
1	BankanTey-3599_domesticanimalesplivestock-1	BankanTey		domestic animal (esp. livestock)	jáwdìm\\jáwdì, dá:bàm\\dá:bà	dá.ábà-m	d á á b à + m	d á á b à		0	3398 3399	d á á b à + m -
2	BenTey-3599_domesticanimalesplivestock-1	BenTey		domestic animal (esp. livestock)	àrsɛ̌:m\\àrsɛ̌:	àrsɛ̀.ɛ́-m	à r s ɛ̀ ɛ́ + m	à r s ɛ̀ ɛ́		0	3400 3399	à r s ɛ̀ ɛ́ + m -
3	Bunoge-3599_domesticanimalesplivestock-1	Bunoge		domestic animal (esp. livestock)	kɔ́mbɔ̀	kɔ́-mb-ɔ̀	k ɔ́ + m b + ɔ̀	k ɔ m b ɔ ɡ è		0	3401 3399 3402	k ɔ́ - + m b + ɔ̀
4	DogulDomBendiely-3599_domesticanimalesplivestock-1	DogulDomBendiely		domestic animal (esp. livestock)	bɛ́lɛ̀g, bɛ́lɛ̀gù	bɛ́lɛ̀-ɡù	b ɛ́ l ɛ̀ + ɡ ù	b ɛ l ɛ + ɡ i + j à		0	3403 3401	b ɛ́ l ɛ̀ + ɡ ù -
5	DonnoSo-3599_domesticanimalesplivestock-1	DonnoSo		domestic animal (esp. livestock)	bɛ̀lú	bɛ̀lú	b ɛ̀ l ú	b ɛ̀ l ú m b è		0	3403	b ɛ̀ l ú
6	Gourou-3599_domesticanimalesplivestock-1	Gourou		domestic animal (esp. livestock)	gàrsɛ̀gɛ́	ɡàr_sɛ̀ɡɛ́	ɡ à r + s ɛ̀ ɡ ɛ́	ɡ à r + s ɛ̀ ɡ ɛ́		0	3401 3404	ɡ à r + s ɛ̀ ɡ ɛ́
7	JamsayDouentza-3599_domesticanimalesplivestock-1	JamsayDouentza		domestic animal (esp. livestock)	àsɛ̀gɛ́, gàsɛ̀gɛ́	ɡà_sɛ̀ɡɛ́	ɡ à + s ɛ̀ ɡ ɛ́	ɡ à + s ɛ̀ ɡ ɛ́ b é		0	3401 3404	ɡ à - + s ɛ̀ ɡ ɛ́
9	Mombo-3599_domesticanimalesplivestock-1	Mombo		domestic animal (esp. livestock)	dèbù bɛ́lí, bɛ́lí	dèbù_bɛ́lí	d è b ù + b ɛ́ l í			0	3405 3403	d è b ù + b ɛ́ l í
10	Mombo-3599_domesticanimalesplivestock-2	Mombo		domestic animal (esp. livestock)	dèbù bɛ́lí, bɛ́lí	bɛ́lí	b ɛ́ l í			0	3403	b ɛ́ l í
11	Najamba-3599_domesticanimalesplivestock-1	Najamba		domestic animal (esp. livestock)	dúmɛ́ŋgó\\dúmɛ́:	dúmɛ́-ŋɡ-ó	d ú m ɛ́ + ŋ ɡ + ó	d ú m ɛ́ ɛ́		0	3406 3407 3402	d ú m ɛ́ + ŋ ɡ + ó
12	Nanga-3599_domesticanimalesplivestock-1	Nanga		domestic animal (esp. livestock)	gàsɛ̀gɛ́	ɡà_sɛ̀ɡɛ́	ɡ à + s ɛ̀ ɡ ɛ́	ɡ à + s ɛ̀ ɡ ɛ́		0	3401 3404	ɡ à - + s ɛ̀ ɡ ɛ́
13	Penange-3599_domesticanimalesplivestock-1	Penange		domestic animal (esp. livestock)	dá:bá	dá.ábá	d á á b á	d a a b a ɡ é		0	3398	d á á b á
14	PergeTegu-3599_domesticanimalesplivestock-1	PergeTegu		domestic animal (esp. livestock)	àsɛ̀gɛ́	à_sɛ̀ɡɛ́	à + s ɛ̀ ɡ ɛ́			0	3408 3404	à + s ɛ̀ ɡ ɛ́
15	TebulUre-3599_domesticanimalesplivestock-1	TebulUre		domestic animal (esp. livestock)	àsɛ̀gɛ́\\àsɛ̀gɛ̀mbɔ́, gàsɛ̀gɛ́\\gàsɛ̀gɛ̀mbɔ́	ɡà_sɛ̀ɡɛ́	ɡ à + s ɛ̀ ɡ ɛ́	ɡ à + s ɛ̀ ɡ ɛ̀ + m b ɔ́		0	3401 3404	ɡ à - + s ɛ̀ ɡ ɛ́
16	Tiranige-3599_domesticanimalesplivestock-1	Tiranige		domestic animal (esp. livestock)	bèl (Boui), bɛ̀lì (Ningo)	bɛ̀lì	b ɛ̀ l ì	b ɛ l i ɡ e		0	3403	b ɛ̀ l ì
17	TogoKan-3599_domesticanimalesplivestock-1	TogoKan		domestic animal (esp. livestock)	gìrⁿí árúsɛ̀gɛ̀	ɡìr.-ní_árúsɛ̀-ɡɛ̀	ɡ ì r + n í + á r ú s ɛ̀ + ɡ ɛ̀	ɡ ì r ∼ í + á r ú + s ɛ̀ ɡ ɛ̀		0	3409 3410 3411 3412	ɡ ì r + n í + á r ú s ɛ̀ + ɡ ɛ̀
18	TommoSoTongoTongo-3599_domesticanimalesplivestock-1	TommoSoTongoTongo		domestic animal (esp. livestock)	gìnɛ̀ý bɛ̀lù, bɛ̀lú	bɛ̀lú	b ɛ̀ l ú	b ɛ l u m b e		0	3403	b ɛ̀ l ú
19	TommoSoTongoTongo-3599_domesticanimalesplivestock-2	TommoSoTongoTongo		domestic animal (esp. livestock)	gìnɛ̀ý bɛ̀lù, bɛ̀lú	bɛ̀lú	b ɛ̀ l ú	b ɛ l u m b e		0	3403	b ɛ̀ l ú
21	ToroTegu-3599_domesticanimalesplivestock-1	ToroTegu		domestic animal (esp. livestock)	àrùzàká ~ àrzàgá	àrùzà-ká	à r ù z à + k á	a r u + z a k a + m à á		0	3411 3401	à r ù z à + k á -
22	ToroTegu-3599_domesticanimalesplivestock-2	ToroTegu		domestic animal (esp. livestock)	àrùzàká ~ àrzàgá	àrzà-ɡá	à r z à + ɡ á	a r + z a ɡ a + m à á		0	3400 3401	à r z à - + ɡ á -
23	YandaDom-3599_domesticanimalesplivestock-1	YandaDom		domestic animal (esp. livestock)	àzɛ̀gɛ̀\\mú ~ àsɛ̀gɛ̀\\mú	à_sɛ̀ɡɛ̀	à + s ɛ̀ ɡ ɛ̀	à + s ɛ̀ ɡ ɛ̀ + m ú		0	3408 3404	à + s ɛ̀ ɡ ɛ̀
24	YornoSo-3599_domesticanimalesplivestock-1	YornoSo		domestic animal (esp. livestock)	àrùsɛ̀gɛ́	àrù_sɛ̀ɡɛ́	à r ù + s ɛ̀ ɡ ɛ́	a r u + s ɛ ɡ ɛ + b è		0	3411 3404	à r ù - - + s ɛ̀ ɡ ɛ́
422	BankanTey-3605_donkey-1	BankanTey		donkey	dúrùm\\dúrù	dúrù-m	d ú r ù + m	d ú r ù		0	3441 3442	d ú r ù + m -
423	BenTey-3605_donkey-1	BenTey		donkey	súrúbɔ̀ŋgɔ̂m, súbɔ̀ŋgɔ̂m	súbɔ̀-ŋɡɔ̂-m	s ú b ɔ̀ + ŋ ɡ ɔ̂ + m	s ú + b ɔ̀ ŋ ɡ ɔ̂		0	3443 3444 3442	s ú b ɔ̀ + ŋ ɡ ɔ̂ + m -
424	Bunoge-3605_donkey-1	Bunoge		donkey	kólómù	kóló-mù	k ó l ó + m ù	k ó l ó + m ù ɡ è		0	3445 3442	k ó l ó + m ù
425	DogulDomBendiely-3605_donkey-1	DogulDomBendiely		donkey	dúlùgù	dúlù-ɡù	d ú l ù + ɡ ù	d ú l ù + ɡ ù j à à		0	3441 3446	d ú l ù + ɡ ù
426	DogulDomKundialang-3605_donkey-1	DogulDomKundialang		donkey	dúlùg (dúlùgù)	dúlù-ɡ	d ú l ù + ɡ	d ú l ù + ɡ ù j à à		0	3441 3446	d ú l ù + ɡ -
427	DonnoSo-3605_donkey-1	DonnoSo		donkey	jàŋgúrù	dʒà-ŋɡú-rù	d ʒ à + ŋ ɡ ú + r ù	d ʒ à ŋ + ɡ ú r ù m b è		0	3447 3444 3448	d ʒ à + ŋ ɡ ú + r ù
428	Gourou-3605_donkey-1	Gourou		donkey	zàmdúrú	zàm-dúrú	z à m + d ú r ú	z à m + d ú r ú b é		0	3449 3441	z à m + d ú r ú
429	JamsayDouentza-3605_donkey-1	JamsayDouentza		donkey	jàndúrú ~ jàmdúrú	dʒà-ndú-r-ú	d ʒ à + n d ú + r + ú	d ʒ à n + d ú r ú b é		0	3447 3450 3448 3451	d ʒ à + n d ú + r - + ú
431	Mombo-3605_donkey-1	Mombo		donkey	kɔ́nyɔ̀	kɔ́n-yɔ̀	k ɔ́ n + j ɔ̀			0	3452 3453	k ɔ́ n + j ɔ̀
432	Najamba-3605_donkey-1	Najamba		donkey	párŋgá\\párŋgámbó, páráŋgá\\páráŋgámbó	párá-ŋɡ-á	p á r á + ŋ ɡ + á	p á r á + ŋ ɡ á + m b ó		0	3454 3444 3455	p á r á + ŋ ɡ - + á
433	Nanga-3605_donkey-1	Nanga		donkey	súmáŋà	súmá-ŋà	s ú m á + ŋ à	s ú m á + ŋ à		0	3443 3456	s ú m á + ŋ à
434	Penange-3605_donkey-1	Penange		donkey	kòlòkòlò	kòlò_kòlò	k ò l ò + k ò l ò	k ò l ò + k ò l ò ɡ è		0	3445 3457	k ò l ò + k ò l ò
435	PergeTegu-3605_donkey-1	PergeTegu		donkey	jàmdúrú	dʒà-m-dú-r-ú	d ʒ à + m + d ú + r + ú			0	3447 3442 3450 3448 3451	d ʒ à + m - + - d ú + r - + ú
436	TebulUre-3605_donkey-1	TebulUre		donkey	zàmdílè\\zàmdílmbò	zàm-dílè	z à m + d í l è	z à m + d í l + m b ò		0	3449 3441	z à m + d í l è
437	TogoKan-3605_donkey-1	TogoKan		donkey	jɔ̀ⁿtúrú	dʒɔ̀.-ntú-r-ú	d ʒ ɔ̀ + n t ú + r + ú	d ʒ ɔ̀ ~ + t ú r ú b è		0	3447 3450 3448 3451	d ʒ ɔ̀ + n t ú + r - + ú
438	TommoSoTongoTongo-3605_donkey-1	TommoSoTongoTongo		donkey	jàndúlú, dúlú	dúlú	d ú l ú	d ú l ú m b e		0	3441	d ú l ú
439	TommoSoTongoTongo-3605_donkey-2	TommoSoTongoTongo		donkey	jàndúlú, dúlú	dúlú	d ú l ú	d ú l ú m b e		0	3441	d ú l ú
442	ToroTegu-3605_donkey-1	ToroTegu		donkey	zàndúrú	zà-ndú-r-ú	z à + n d ú + r + ú	z à n + d ú r ú m ǎ		0	3447 3450 3448 3451	- z à + n d ú + r - + ú
443	YandaDom-3605_donkey-1	YandaDom		donkey	zàmdúrú ~ zàmtúrú	zàm-dúrú	z à m + d ú r ú	z à m + d ú r ú + m u		0	3449 3441	z à m + d ú r ú
444	YandaDom-3605_donkey-2	YandaDom		donkey	zàmdúrú ~ zàmtúrú	zàm-túrú	z à m + t ú r ú	z à m + t ú r ú + m u		0	3449 3441	z à m + t ú r ú
445	YornoSo-3605_donkey-1	YornoSo		donkey	jàmdúl	dʒà-m-dú-l	d ʒ à + m + d ú + l	d ʒ à m + d ú l		0	3447 3442 3450 3458	d ʒ à + m - + - d ú + l
3782	BankanTey-3649_drinksth-1	BankanTey		drink (sth)	nɔ́	n-ɔ́	n + ɔ́			1	3496 3497	n - + ɔ́
3783	BenTey-3649_drinksth-1	BenTey		drink (sth)	nɔ̌	n-ɔ̌	n + ɔ̌			1	3496 3497	n - + ɔ̌
3784	Bunoge-3649_drinksth-1	Bunoge		drink (sth)	nɛ̂:	nɛ́-ɛ̀	n ɛ́ + ɛ̀			1	3496 3498	n ɛ́ + ɛ̀
3785	DogulDomBendiely-3649_drinksth-1	DogulDomBendiely		drink (sth)	nɛ̀ɛ́	nɛ̀-ɛ́	n ɛ̀ + ɛ́			1	3496 3498	n ɛ̀ + ɛ́
3786	DogulDomKundialang-3649_drinksth-1	DogulDomKundialang		drink (sth)	nɛ̌:	nɛ̀-ɛ́	n ɛ̀ + ɛ́			1	3496 3498	n ɛ̀ + ɛ́
3787	DonnoSo-3649_drinksth-1	DonnoSo		drink (sth)	nɔ̌:\\nɔ́ɛ̀	nɔ́-ɛ̀	n ɔ́ + ɛ̀			1	3496 3498	n ɔ́ + ɛ̀
3788	Gourou-3649_drinksth-1	Gourou		drink (sth)	nɔ̌:	nɔ̀-ɔ́	n ɔ̀ + ɔ́			1	3496 3497	n ɔ̀ + ɔ́
3789	JamsayDouentza-3649_drinksth-1	JamsayDouentza		drink (sth)	nɔ̌:	nɔ̀-ɔ́	n ɔ̀ + ɔ́			1	3496 3497	n ɔ̀ + ɔ́
3791	Mombo-3649_drinksth-1	Mombo		drink (sth)	nyɛ́:	ny-ɛ́ɛ́	n j + ɛ́ ɛ́			1	3499 3500	n j + ɛ́ ɛ́
3792	Najamba-3649_drinksth-1	Najamba		drink (sth)	nɛ́	n-ɛ́	n + ɛ́			1	3496 3498	n - + ɛ́
3793	Nanga-3649_drinksth-1	Nanga		drink (sth)	nɔ̌:	nɔ̀-ɔ́	n ɔ̀ + ɔ́			1	3496 3497	n ɔ̀ + ɔ́
3794	Penange-3649_drinksth-1	Penange		drink (sth)	nɛ́:	nɛ́-ɛ́	n ɛ́ + ɛ́			1	3496 3498	n ɛ́ + ɛ́
3795	PergeTegu-3649_drinksth-1	PergeTegu		drink (sth)	nɛ̌:	nɛ̀-ɛ́	n ɛ̀ + ɛ́			1	3496 3498	n ɛ̀ + ɛ́
3796	TebulUre-3649_drinksth-1	TebulUre		drink (sth)	ɲɛ́ (ɲɛ́tì)	ɲ-ɛ́	ɲ + ɛ́			1	3496 3498	ɲ - + ɛ́
3797	Tiranige-3649_drinksth-1	Tiranige		drink (sth)	ɲɔ́: (Perf ɲɛ̀:) (same as 'eat meal')	ɲɛ̀-ɛ̀	ɲ ɛ̀ + ɛ̀			1	3496 3498	ɲ ɛ̀ + ɛ̀
3798	TogoKan-3649_drinksth-1	TogoKan		drink (sth)	nɔ̌:	nɔ̀-ɔ́	n ɔ̀ + ɔ́			1	3496 3497	n ɔ̀ + ɔ́
3799	TommoSoTongoTongo-3649_drinksth-1	TommoSoTongoTongo		drink (sth)	nɔ́ɔ́	nɔ́-ɔ́	n ɔ́ + ɔ́			1	3496 3497	n ɔ́ + ɔ́
3801	ToroTegu-3649_drinksth-1	ToroTegu		drink (sth)	ní\\nɛ́	n-ɛ́	n + ɛ́			1	3496 3498	n - + ɛ́
3802	YandaDom-3649_drinksth-1	YandaDom		drink (sth)	nìyⁿɛ́\\nìyⁿàlí	nì-ɛ́	n ì + ɛ́			1	3496 3498	n ì + ɛ́
3803	YornoSo-3649_drinksth-1	YornoSo		drink (sth)	nɔ̌:\\nɔ̌:	nɔ̀-ɔ́	n ɔ̀ + ɔ́			1	3496 3497	n ɔ̀ + ɔ́
15323	BankanTey-3671_dryadjective-1	BankanTey		dry (adjective)	ma᷈wⁿ	mǎw.n	m ǎ w ∼			1	3537	m ǎ w - ∼
15324	BenTey-3671_dryadjective-1	BenTey		dry (adjective)	mǎ:	mà-á	m à + á			1	3538 3539	m à - - + á
15325	Bunoge-3671_dryadjective-1	Bunoge		dry (adjective)	ɲà:ŋì	ɲà.àŋ-ì	ɲ à à ŋ + ì			1	3540 3541	ɲ à à ŋ + ì
15326	DogulDomBendiely-3671_dryadjective-1	DogulDomBendiely		dry (adjective)	máɲò	máɲ-ò	m á ɲ + ò			1	3538 3542	m á ɲ - + ò
15327	DogulDomKundialang-3671_dryadjective-1	DogulDomKundialang		dry (adjective)	máɲɲò	máɲɲ-ò	m á ɲ ɲ + ò			1	3538 3542	m á ɲ ɲ + ò
15328	DonnoSo-3671_dryadjective-1	DonnoSo		dry (adjective)	mǎy	mǎ-y	m ǎ + j			1	3538 3543	m ǎ - - + j
15329	JamsayDouentza-3671_dryadjective-1	JamsayDouentza		dry (adjective)	mǎyⁿ	mǎ	m ǎ			1	3538	m ǎ - -
15330	Mombo-3671_dryadjective-1	Mombo		dry (adjective)	máyé	máy-é	m á j + é			1	3538 3544	m á j - + é
15331	Najamba-3671_dryadjective-1	Najamba		dry (adjective)	màyó:\\màyé:	màyó.ó	m à j ó ó	m à j é é		1	3545	m à j ó ó
15332	Nanga-3671_dryadjective-1	Nanga		dry (adjective)	mǎ:	mà-á	m à + á			1	3538 3539	m à - - + á
15333	Penange-3671_dryadjective-1	Penange		dry (adjective)	mɛ̀:	mɛ̀-ɛ̀	m ɛ̀ + ɛ̀			1	3538 3544	m ɛ̀ - - + ɛ̀
15334	PergeTegu-3671_dryadjective-1	PergeTegu		dry (adjective)	mǎyⁿ	mǎ	m ǎ			1	3538	m ǎ - -
15335	TebulUre-3671_dryadjective-1	TebulUre		dry (adjective)	màɛ́ⁿ\\màyⁿgɔ́\\màyⁿmbɔ́	màɛ́.n	m à ɛ́ ∼	m à j~ + m b ɔ́		1	3537	m à - ɛ́ ∼
15336	Tiranige-3671_dryadjective-1	Tiranige		dry (adjective)	máníyésá, máyⁿ	máníyés-á	m á n í j é s + á			1	3546 3539	m á n í j é s + á
15337	Tiranige-3671_dryadjective-2	Tiranige		dry (adjective)	máníyésá, máyⁿ	má	m á			1	3538	m á - -
15338	TogoKan-3671_dryadjective-1	TogoKan		dry (adjective)	mǎ	mǎ	m ǎ			1	3538	m ǎ - -
15339	TommoSoTongoTongo-3671_dryadjective-1	TommoSoTongoTongo		dry (adjective)	máá	m-áá	m + á á ∼			1	3538 3547	m - - - + á á ∼
15340	ToroTegu-3671_dryadjective-1	ToroTegu		dry (adjective)	mǎyⁿ	mǎ	m ǎ			1	3538	m ǎ - -
15341	YandaDom-3671_dryadjective-1	YandaDom		dry (adjective)	màyⁿ	mà	m à			1	3538	m à - -
15342	YornoSo-3671_dryadjective-1	YornoSo		dry (adjective)	mǎ:	mà-á	m à + á			1	3538 3539	m à - - + á
5689	BankanTey-3690_dust-1	BankanTey		dust	kɔ̀kɔ̀rɔ̌y	kɔ̀kɔ̀-rɔ̌y	k ɔ̀ k ɔ̀ + r ɔ̌ j			1	3569 3570	k ɔ̀ k ɔ̀ + r ɔ̌ j
5690	BenTey-3690_dust-1	BenTey		dust	kùkɔ̀rɔ̌y	kùkɔ̀-rɔ̌y	k ù k ɔ̀ + r ɔ̌ j			1	3569 3570	k ù k ɔ̀ + r ɔ̌ j
5691	Bunoge-3690_dust-1	Bunoge		dust	kùlɛ́ŋkùlɛ̀	kùl-ɛ́-ŋkù-l-ɛ̀	k ù l + ɛ́ + ŋ k ù + l + ɛ̀			1	3571 3572 3573 3574 3575	k ù l - + ɛ́ + ŋ k ù + l - + ɛ̀
5692	DogulDomBendiely-3690_dust-1	DogulDomBendiely		dust	úgtèlè	úɡtè-lè	ú ɡ t è + l è			1	3576 3574	ú ɡ t è + l è
5693	DogulDomKundialang-3690_dust-1	DogulDomKundialang		dust	úgtèlè	úɡtè-lè	ú ɡ t è + l è			1	3576 3574	ú ɡ t è + l è
5694	DonnoSo-3690_dust-1	DonnoSo		dust	pùrgǔŋ	pùr-ɡǔŋ	p ù r + ɡ ǔ ŋ			1	3577 3571	p ù r - + ɡ ǔ ŋ -
5695	Gourou-3690_dust-1	Gourou		dust	kɔ́ŋɔ̀	kɔ́ŋɔ̀	k ɔ́ ŋ ɔ̀			1	3578	k ɔ́ ŋ ɔ̀
5696	JamsayDouentza-3690_dust-1	JamsayDouentza		dust	kɔ́ŋɔ̀	kɔ́ŋɔ̀	k ɔ́ ŋ ɔ̀			1	3578	k ɔ́ ŋ ɔ̀
5698	Mombo-3690_dust-1	Mombo		dust	kúndálè	kú-ndá-l-è	k ú + n d á + l + è			1	3571 3579 3574 3572	k ú - - + n d á + l - + è
5699	Najamba-3690_dust-1	Najamba		dust	kùlɛ̀kúlɛ̀ŋgò	kùlɛ̀-kúlɛ̀-ŋɡ-ò	k ù l ɛ̀ + k ú l ɛ̀ + ŋ ɡ + ò			1	3571 3580 3581 3582	k ù l ɛ̀ + k ú l ɛ̀ + ŋ ɡ + ò
5700	Nanga-3690_dust-1	Nanga		dust	kɔ́ŋgɔ̀	kɔ́-ŋɡ-ɔ̀	k ɔ́ + ŋ ɡ + ɔ̀			1	3578 3581 3582	k ɔ́ - - + ŋ ɡ + ɔ̀
5701	Penange-3690_dust-1	Penange		dust	kùndàlè	kù-ndà-l-è	k ù + n d à + l + è			1	3571 3579 3574 3572	k ù - - + n d à + l - + è
5702	PergeTegu-3690_dust-1	PergeTegu		dust	kɔ́ŋgɔ̀, kúŋgɔ̀	kú-ŋɡ-ɔ̀	k ú + ŋ ɡ + ɔ̀			1	3571 3581 3582	k ú - - + ŋ ɡ + ɔ̀
5703	TebulUre-3690_dust-1	TebulUre		dust	kɔ́ŋgú	kɔ́-ŋɡ-ú	k ɔ́ + ŋ ɡ + ú			1	3578 3581 3583	k ɔ́ - - + ŋ ɡ + ú
5704	Tiranige-3690_dust-1	Tiranige		dust	kòŋgò ~ kòŋgòŋ	kò-ŋɡò-ŋ	k ò + ŋ ɡ ò + ŋ			1	3578 3573 3579	k ò - - + ŋ ɡ ò + ŋ - -
5705	TogoKan-3690_dust-1	TogoKan		dust	pùrùgíⁿ	pùrù-ɡí-ⁿ	p ù r ù + ɡ í			1	3577 3584	p ù r ù + ɡ í
5706	TommoSoTongoTongo-3690_dust-1	TommoSoTongoTongo		dust	úggúnnɔ́	úɡɡú-nnɔ́	ú ɡ ɡ ú + n n ɔ́			1	3585 3586	ú ɡ ɡ ú + n n ɔ́
5707	ToroTegu-3690_dust-1	ToroTegu		dust	kúsò	kúsò	k ú s ò			1	3569	k ú s ò
5708	YandaDom-3690_dust-1	YandaDom		dust	úrⁿá	úr-ná	ú r + n á			1	3577 3579	- ú r - + n - á
5709	YornoSo-3690_dust-1	YornoSo		dust	kɔ́ŋɔ̀	kɔ́ŋɔ̀	k ɔ́ ŋ ɔ̀			1	3578	k ɔ́ ŋ ɔ̀
2036	BankanTey-3705_ear-1	BankanTey		ear	sûn	sûn	s û n	s û n		1	3619	s û n - -
2037	BenTey-3705_ear-1	BenTey		ear	sú:rⁿù	sú.úr.-nù	s ú ú r + n ù	s ú ú r ∼ ù b è		1	3620 3621	s ú ú r + n ù
2038	Bunoge-3705_ear-1	Bunoge		ear	sùgùlè	sùɡù-lè	s ù ɡ ù + l è	s ù ɡ ù l è ɡ è		1	3619 3622	s ù ɡ ù - + l è
2039	DogulDomBendiely-3705_ear-1	DogulDomBendiely		ear	súŋùnù	súŋù-nù	s ú ŋ ù + n ù	s ú ŋ ù n ù j à à		1	3619 3621	s ú ŋ ù - + n ù
2040	DogulDomKundialang-3705_ear-1	DogulDomKundialang		ear	súŋnù	súŋ-nù	s ú ŋ + n ù	s ú ŋ n ù j à à		1	3619 3621	s ú ŋ - - + n ù
2041	DonnoSo-3705_ear-1	DonnoSo		ear	súgùlù	súɡù-lù	s ú ɡ ù + l ù	s ú ɡ ù l ù m b è		1	3619 3622	s ú ɡ ù - + l ù
2042	Gourou-3705_ear-1	Gourou		ear	súŋùn	súŋù-n	s ú ŋ ù + n	s ú ŋ ù n b é		1	3619 3621	s ú ŋ ù - + n -
2043	JamsayDouentza-3705_ear-1	JamsayDouentza		ear	sûn, sùnlégéré (area where ear joins temple)	sûn	s û n	s û n b é		1	3619	s û n - -
2044	JamsayDouentza-3705_ear-2	JamsayDouentza		ear	sûn, sùnlégéré (area where ear joins temple)	sùn-léɡé-ré	s ù n + l é ɡ é + r é			1	3619 3625 3622	s ù n - - + l é ɡ é + r é
